Rk,Touches90,TakeOnAtt90,TakeOnSucc90,Succ%,Carries90,CarriesTotDist90,CarriesPrgDist90,PrgC90,Caries1/3(90),CPA90,Mis90,Dis90,Rec90,PrgR90
422,64.89130434782608,1.4130434782608694,0.8333333333333333,59.0,30.32608695652174,140.90579710144928,76.63043478260869,1.5579710144927534,0.7246376811594203,0.36231884057971014,0.8333333333333333,0.36231884057971014,35.869565217391305,2.717391304347826
423,77.10691823899371,1.7610062893081762,0.8176100628930817,46.4,43.333333333333336,172.86163522012578,77.54716981132076,0.8490566037735849,0.9748427672955975,0.031446540880503145,1.1320754716981132,0.7547169811320754,57.484276729559745,0.8490566037735849
424,84.72727272727273,2.0,1.5757575757575757,78.8,56.42424242424242,272.8484848484849,137.03030303030303,2.121212121212121,2.5454545454545454,0.36363636363636365,1.7575757575757576,1.4545454545454546,68.36363636363636,4.363636363636363
425,51.06194690265487,2.47787610619469,1.5044247787610618,60.7,25.04424778761062,133.27433628318585,64.42477876106194,1.6814159292035398,1.5929203539823007,0.17699115044247787,1.6814159292035398,0.8849557522123893,34.60176991150442,4.6902654867256635
426,73.4156378600823,0.823045267489712,0.24691358024691357,30.0,38.35390946502058,183.45679012345678,101.81069958847736,1.2757201646090535,1.2757201646090535,0.0823045267489712,0.7818930041152263,0.37037037037037035,46.70781893004115,2.7160493827160495
427,80.53639846743295,0.8045977011494252,0.49808429118773945,61.9,49.46360153256705,278.81226053639847,154.17624521072796,1.0727969348659003,1.0727969348659003,0.038314176245210725,1.1877394636015326,0.45977011494252873,53.946360153256705,0.8812260536398467
428,72.5,0.0,0.0,,35.0,157.5,107.5,0.0,0.0,0.0,0.0,0.0,42.5,0.0
429,64.95798319327731,0.08403361344537814,0.04201680672268907,50.0,40.588235294117645,205.12605042016807,104.28571428571428,0.42016806722689076,0.21008403361344538,0.0,0.25210084033613445,0.04201680672268907,48.15126050420168,0.37815126050420167
430,63.52941176470588,0.09049773755656108,0.04524886877828054,50.0,45.97285067873303,223.8914027149321,106.69683257918551,0.2262443438914027,0.09049773755656108,0.0,0.13574660633484162,0.04524886877828054,43.07692307692307,0.04524886877828054
431,91.23239436619718,0.5281690140845071,0.24647887323943662,46.7,56.47887323943662,269.2253521126761,136.19718309859155,1.5845070422535212,2.2887323943661975,0.035211267605633804,0.9507042253521127,0.24647887323943662,66.12676056338029,1.1971830985915493
432,50.1123595505618,1.0112359550561798,0.33707865168539325,33.3,26.40449438202247,115.73033707865169,47.86516853932584,1.1235955056179774,1.1235955056179774,0.11235955056179775,1.1235955056179774,0.6741573033707865,31.91011235955056,5.617977528089887
433,30.622406639004147,1.784232365145228,0.5809128630705394,32.6,14.813278008298754,85.80912863070539,32.946058091286304,1.4937759336099585,0.871369294605809,0.9128630705394191,2.697095435684647,1.0373443983402488,23.443983402489625,5.062240663900415
434,52.111553784860554,2.3107569721115535,0.9163346613545816,39.7,34.42231075697211,235.73705179282868,92.23107569721115,0.9163346613545816,1.394422310756972,0.1195219123505976,2.231075697211155,1.1155378486055776,29.561752988047807,2.749003984063745
435,49.82142857142858,1.9196428571428572,0.7589285714285715,39.5,34.55357142857143,188.83928571428572,78.39285714285715,1.6517857142857144,1.7410714285714286,0.3125,1.7410714285714286,1.0267857142857144,32.23214285714286,5.758928571428572
436,77.21739130434783,1.9130434782608696,0.782608695652174,40.9,63.04347826086956,305.7391304347826,125.30434782608695,1.2173913043478262,2.1739130434782608,0.0,1.3043478260869565,1.3043478260869565,59.65217391304348,1.9130434782608696
437,10.0,5.0,0.0,0.0,10.0,45.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
438,79.45544554455446,3.4158415841584158,1.7821782178217822,52.2,50.04950495049505,287.029702970297,154.9009900990099,2.4257425742574257,2.7722772277227725,0.24752475247524752,1.2871287128712872,1.188118811881188,59.20792079207921,1.5346534653465347
439,35.563380281690144,3.028169014084507,1.0211267605633803,33.7,24.823943661971832,218.4154929577465,100.63380281690141,4.507042253521127,1.795774647887324,1.6901408450704227,2.0774647887323945,1.267605633802817,26.19718309859155,6.93661971830986
440,54.88636363636364,2.3106060606060606,0.9848484848484849,42.6,32.46212121212121,205.0378787878788,107.27272727272728,3.2954545454545454,2.007575757575758,0.8712121212121212,1.4393939393939394,0.7954545454545455,37.61363636363637,6.515151515151516
441,43.0,8.0,3.0,37.5,28.0,290.0,117.0,5.0,4.0,0.0,3.0,2.0,26.0,8.0
442,31.35135135135135,2.6486486486486487,0.8648648648648649,32.7,17.675675675675677,87.1891891891892,34.432432432432435,1.1891891891891893,1.0810810810810811,0.5405405405405406,2.864864864864865,1.4054054054054055,22.756756756756758,4.27027027027027
443,94.73684210526316,1.5789473684210527,0.5263157894736842,33.3,61.578947368421055,292.63157894736844,96.8421052631579,0.5263157894736842,0.5263157894736842,0.0,2.1052631578947367,1.0526315789473684,69.47368421052632,2.1052631578947367
444,78.4331797235023,1.336405529953917,0.6912442396313364,51.7,44.654377880184335,244.6082949308756,108.89400921658986,1.6129032258064517,0.7373271889400922,0.1382488479262673,1.336405529953917,0.967741935483871,54.055299539170505,0.8294930875576038
445,33.81909547738694,5.025125628140704,1.8592964824120604,37.0,21.407035175879397,159.1959798994975,69.39698492462313,2.412060301507538,1.8090452261306533,1.407035175879397,2.814070351758794,1.7587939698492463,23.41708542713568,6.934673366834171
446,79.35251798561151,3.9928057553956835,2.194244604316547,55.0,44.96402877697842,263.2014388489209,140.86330935251797,3.8129496402877696,2.0863309352517985,1.4028776978417266,1.9784172661870503,0.8992805755395683,52.84172661870503,6.942446043165467
447,50.53658536585366,0.5365853658536586,0.34146341463414637,63.6,32.53658536585366,177.5609756097561,78.97560975609755,0.1951219512195122,0.5853658536585366,0.04878048780487805,0.43902439024390244,0.0975609756097561,28.926829268292682,0.14634146341463414
448,52.647058823529406,1.3071895424836601,0.49019607843137253,37.5,30.71895424836601,162.15686274509804,69.50980392156862,2.1895424836601305,1.5686274509803921,0.5882352941176471,1.0130718954248366,0.5882352941176471,38.13725490196078,5.947712418300653
449,,,,,,,,,,,,,,
450,42.55474452554745,2.7737226277372264,1.3138686131386863,47.4,23.357664233576642,123.13868613138686,61.24087591240876,2.3357664233576645,0.9489051094890512,0.8029197080291971,2.18978102189781,0.8759124087591241,27.956204379562045,6.423357664233577
451,20.0,5.0,5.0,100.0,25.0,45.0,20.0,0.0,0.0,0.0,0.0,10.0,15.0,5.0
452,40.0,0.0,0.0,,40.0,280.0,210.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0
453,62.96296296296297,2.7777777777777777,1.3580246913580247,48.9,35.370370370370374,168.95061728395063,77.03703703703704,1.4814814814814816,1.6666666666666667,0.308641975308642,1.9753086419753088,1.234567901234568,46.111111111111114,2.345679012345679
454,48.125,2.5,0.9375,37.5,35.0,214.375,115.625,3.4375,2.8125,1.5625,2.8125,2.8125,38.125,5.0
455,38.91304347826087,0.0,0.0,,20.391304347826086,104.65217391304348,63.95652173913044,0.0,0.0,0.0,0.043478260869565216,0.0,17.73913043478261,0.0
456,20.56737588652482,0.7092198581560284,0.3546099290780142,50.0,12.411347517730496,46.52482269503546,14.46808510638298,0.49645390070921985,0.425531914893617,0.28368794326241137,1.4893617021276595,0.851063829787234,15.673758865248228,4.609929078014185
457,70.14880952380952,2.5297619047619047,1.5476190476190474,61.2,53.75,284.8511904761905,127.05357142857142,2.083333333333333,1.875,0.35714285714285715,1.6369047619047619,1.3392857142857142,48.86904761904762,2.857142857142857
458,69.57575757575758,0.36363636363636365,0.18181818181818182,50.0,42.303030303030305,193.93939393939394,112.48484848484848,0.7878787878787878,0.7878787878787878,0.12121212121212122,0.8484848484848485,0.12121212121212122,49.15151515151515,1.3333333333333333
459,52.0,3.769230769230769,1.8461538461538463,49.0,35.76923076923077,260.38461538461536,121.3076923076923,4.0,2.5384615384615383,1.3846153846153846,2.3076923076923075,1.1538461538461537,38.46153846153846,5.769230769230769
460,49.13793103448276,0.7586206896551724,0.4482758620689655,59.1,19.413793103448278,88.27586206896552,43.10344827586207,0.8620689655172413,1.0,0.034482758620689655,0.6551724137931034,0.6551724137931034,23.137931034482758,2.413793103448276
461,41.0,0.0,0.0,,24.0,139.0,79.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
462,40.0,1.6666666666666667,0.0,0.0,23.333333333333336,215.0,101.66666666666667,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,25.0,10.0
463,41.625,4.25,1.75,41.2,26.875,122.875,48.5,1.25,0.5,0.5,3.0,1.875,31.875,9.25
464,82.61980830670926,1.182108626198083,0.5431309904153354,45.9,38.30670926517572,184.2811501597444,101.02236421725239,1.9169329073482428,1.5654952076677315,0.19169329073482427,1.5015974440894568,0.7028753993610224,47.85942492012779,5.271565495207668
465,56.08108108108108,1.3513513513513513,0.7432432432432432,55.0,27.43243243243243,133.3108108108108,61.08108108108108,0.6756756756756757,0.6756756756756757,0.0,1.081081081081081,1.0135135135135134,32.2972972972973,0.7432432432432432
466,68.62068965517241,3.103448275862069,1.3793103448275863,44.4,40.0,239.31034482758622,91.0344827586207,2.0689655172413794,1.0344827586206897,0.6896551724137931,1.3793103448275863,0.3448275862068966,37.93103448275862,5.517241379310345
467,75.0990099009901,0.19801980198019803,0.09900990099009901,50.0,50.14851485148515,236.93069306930693,129.00990099009903,0.19801980198019803,0.09900990099009901,0.04950495049504951,0.39603960396039606,0.19801980198019803,55.34653465346535,0.04950495049504951
468,51.23287671232877,1.9178082191780823,0.6164383561643836,32.1,23.493150684931507,136.57534246575344,69.31506849315069,1.9863013698630136,1.3013698630136987,0.4109589041095891,1.9863013698630136,0.9589041095890412,25.82191780821918,3.767123287671233
469,35.50185873605948,0.0,0.0,,17.992565055762082,93.38289962825279,51.635687732342014,0.0,0.0,0.0,0.03717472118959108,0.0,15.762081784386618,0.0
470,45.2,2.4,2.0,83.3,26.4,180.0,98.4,3.6,2.0,0.8,2.0,1.2,25.2,6.8
471,55.84905660377359,2.6415094339622645,1.3207547169811322,50.0,33.20754716981132,218.11320754716982,110.0,2.452830188679245,2.6415094339622645,0.18867924528301888,2.8301886792452833,1.6981132075471699,34.339622641509436,5.849056603773585
472,58.2608695652174,1.6304347826086958,0.7065217391304348,43.3,27.8804347826087,161.73913043478262,74.78260869565219,1.7391304347826089,1.4130434782608696,0.16304347826086957,2.0108695652173916,1.1956521739130437,30.869565217391308,4.836956521739131
473,60.0,0.0,0.0,,30.0,420.0,150.0,10.0,10.0,0.0,0.0,10.0,30.0,0.0
474,70.4149377593361,0.9128630705394191,0.37344398340248963,40.9,38.96265560165975,160.33195020746888,78.96265560165975,1.2448132780082988,1.5352697095435683,0.37344398340248963,0.9128630705394191,0.7468879668049793,46.72199170124481,6.970954356846472
475,65.55555555555556,3.888888888888889,1.6666666666666665,42.9,40.0,243.33333333333331,128.33333333333334,4.444444444444445,3.333333333333333,0.5555555555555556,3.888888888888889,1.1111111111111112,50.0,7.222222222222222
476,93.02631578947368,1.7105263157894737,0.5263157894736842,30.8,57.5,221.44736842105263,113.15789473684211,1.5789473684210527,1.842105263157895,0.0,0.7894736842105263,1.3157894736842106,73.6842105263158,1.5789473684210527
477,90.0,2.2222222222222223,2.2222222222222223,100.0,40.0,260.0,65.55555555555556,1.1111111111111112,0.0,0.0,3.333333333333333,0.0,68.88888888888889,3.333333333333333
478,55.0,0.0,0.0,,25.0,145.0,70.0,5.0,0.0,0.0,0.0,0.0,35.0,0.0
479,66.76300578034682,0.23121387283236994,0.11560693641618497,50.0,37.34104046242774,219.53757225433526,127.74566473988439,1.1560693641618496,0.5202312138728323,0.057803468208092484,0.11560693641618497,0.057803468208092484,46.705202312138724,0.23121387283236994
480,80.0909090909091,0.8181818181818182,0.4090909090909091,50.0,44.72727272727273,162.54545454545453,78.5909090909091,0.5454545454545454,1.0,0.045454545454545456,0.6818181818181818,0.7727272727272727,52.86363636363637,1.6363636363636365
481,inf,,,,,,,,,,,,,
482,62.857142857142854,1.722689075630252,0.5042016806722689,29.3,36.134453781512605,204.6638655462185,93.82352941176471,2.6050420168067228,1.722689075630252,0.7563025210084033,0.8823529411764706,0.6302521008403361,37.60504201680672,4.243697478991597
483,45.625,2.857142857142857,1.0267857142857144,35.9,30.133928571428573,212.1875,83.48214285714286,2.6339285714285716,1.5625,0.9821428571428572,1.9196428571428572,1.1160714285714286,27.589285714285715,6.1607142857142865
484,38.69565217391305,7.82608695652174,3.2608695652173916,41.7,28.043478260869566,206.95652173913044,98.04347826086958,3.2608695652173916,3.0434782608695654,1.3043478260869565,3.2608695652173916,2.173913043478261,30.65217391304348,8.043478260869566
485,58.98148148148148,0.787037037037037,0.5555555555555555,70.6,39.9537037037037,192.4074074074074,85.0,0.6481481481481481,1.2037037037037037,0.046296296296296294,1.0185185185185184,0.6018518518518519,36.75925925925926,2.4074074074074074
486,66.10921501706484,1.023890784982935,0.5802047781569966,56.7,30.0,129.01023890784984,63.310580204778155,1.6382252559726962,0.8532423208191126,0.20477815699658702,0.8532423208191126,0.341296928327645,38.25938566552901,3.856655290102389
487,40.16,0.0,0.0,,24.2,125.2,76.4,0.0,0.0,0.0,0.04,0.0,21.12,0.0
488,36.31016042780749,2.0320855614973263,0.5882352941176471,28.9,16.31016042780749,71.49732620320856,24.919786096256686,0.8021390374331551,0.6951871657754011,0.37433155080213903,2.8877005347593583,1.1764705882352942,26.203208556149733,7.058823529411765
489,56.93430656934307,0.5109489051094891,0.29197080291970806,57.1,40.54744525547446,215.0,105.2919708029197,0.8759124087591241,0.8029197080291971,0.03649635036496351,0.5474452554744526,0.25547445255474455,36.64233576642336,1.1313868613138687
490,61.833333333333336,3.1666666666666665,1.5,47.4,41.333333333333336,285.6666666666667,139.83333333333334,4.5,4.0,1.1666666666666667,3.8333333333333335,3.0,46.333333333333336,7.5
491,20.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,28.148148148148145,1.111111111111111,0.7407407407407407,66.7,18.88888888888889,95.18518518518518,22.962962962962962,0.37037037037037035,0.7407407407407407,0.0,3.333333333333333,1.111111111111111,24.074074074074073,5.555555555555555
493,39.024390243902445,3.414634146341464,0.7317073170731708,21.4,21.951219512195124,169.75609756097563,87.07317073170732,3.414634146341464,1.9512195121951221,0.48780487804878053,2.682926829268293,1.4634146341463417,28.04878048780488,6.097560975609756
494,68.87417218543047,0.5298013245033113,0.3973509933774835,75.0,32.51655629139073,156.88741721854305,67.54966887417218,0.5960264900662252,0.5960264900662252,0.0,0.5960264900662252,0.3973509933774835,47.6158940397351,0.4635761589403974
495,55.815602836879435,0.24822695035460993,0.10638297872340426,42.9,28.333333333333336,114.14893617021276,55.92198581560284,0.1773049645390071,0.07092198581560284,0.0,0.1773049645390071,0.14184397163120568,32.340425531914896,0.03546099290780142
496,59.07608695652174,0.7608695652173914,0.3804347826086957,50.0,39.34782608695652,248.80434782608697,118.69565217391305,1.3043478260869565,1.4673913043478262,0.0,0.5978260869565218,0.5978260869565218,36.413043478260875,0.5978260869565218
497,42.55813953488372,2.0930232558139537,1.1627906976744187,55.6,32.7906976744186,176.16279069767444,62.906976744186046,2.0930232558139537,1.627906976744186,0.5813953488372093,2.906976744186047,1.2790697674418605,31.16279069767442,8.953488372093023
498,92.27272727272728,2.272727272727273,0.7575757575757576,33.3,64.39393939393939,346.06060606060606,166.21212121212122,2.4242424242424243,2.5757575757575757,0.15151515151515152,1.3636363636363638,1.9696969696969697,75.30303030303031,3.484848484848485
499,42.5,10.5,6.5,61.9,27.5,290.5,159.5,6.0,3.0,2.5,2.0,2.5,31.0,8.0
500,57.2,1.3333333333333333,0.8,60.0,30.666666666666668,174.0,75.33333333333333,1.8666666666666667,2.0,0.6666666666666666,1.3333333333333333,0.8,31.466666666666665,5.066666666666666
501,58.25688073394495,0.8256880733944953,0.36697247706422015,44.4,26.69724770642202,112.38532110091742,63.027522935779814,1.4678899082568806,1.1926605504587156,0.27522935779816515,0.9174311926605504,0.5504587155963303,32.75229357798165,4.862385321100917
502,54.8,3.066666666666667,1.4666666666666666,47.8,20.533333333333335,110.8,53.333333333333336,2.1333333333333333,0.6666666666666666,0.26666666666666666,1.4666666666666666,0.13333333333333333,23.866666666666667,2.8
503,63.0,3.0,0.0,0.0,43.0,288.0,131.0,5.0,4.0,0.0,0.0,0.0,39.0,5.0
504,46.274509803921575,3.235294117647059,1.3725490196078431,42.4,26.862745098039216,156.9607843137255,77.05882352941177,2.5490196078431375,1.8627450980392157,0.9803921568627452,2.1568627450980395,1.4705882352941178,33.03921568627451,8.137254901960786
505,30.133333333333333,0.0,0.0,,14.933333333333334,85.33333333333333,56.4,0.0,0.0,0.0,0.0,0.0,13.2,0.0
506,30.98360655737705,0.9836065573770493,0.1639344262295082,16.7,16.065573770491802,59.016393442622956,24.426229508196723,0.49180327868852464,1.1475409836065575,0.1639344262295082,2.1311475409836067,1.9672131147540985,23.77049180327869,3.7704918032786887
507,20.0,0.0,0.0,,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
508,60.0,0.9836065573770493,0.0,0.0,31.9672131147541,170.65573770491804,87.21311475409837,2.6229508196721314,1.8032786885245902,0.1639344262295082,1.4754098360655739,0.49180327868852464,33.9344262295082,5.901639344262295
509,66.16666666666667,0.6333333333333333,0.3,47.4,33.36666666666667,167.8,97.13333333333334,0.5666666666666667,0.4666666666666667,0.06666666666666667,0.6,0.06666666666666667,35.86666666666667,0.26666666666666666
510,167.5,0.0,0.0,,95.0,450.0,187.5,5.0,2.5,2.5,0.0,0.0,105.0,12.5
511,83.33333333333334,3.3333333333333335,0.0,0.0,66.66666666666667,356.6666666666667,151.66666666666669,3.3333333333333335,1.6666666666666667,0.0,6.666666666666667,0.0,65.0,20.0
512,53.16037735849057,0.9433962264150944,0.33018867924528306,35.0,25.28301886792453,134.85849056603774,67.97169811320755,2.5,1.839622641509434,0.5660377358490566,1.9811320754716981,0.7547169811320755,33.49056603773585,6.745283018867925
513,83.58490566037736,0.18867924528301888,0.09433962264150944,50.0,44.81132075471698,146.41509433962264,66.88679245283019,0.4716981132075472,0.4716981132075472,0.18867924528301888,0.9433962264150944,0.2830188679245283,59.716981132075475,0.8490566037735849
514,56.65492957746479,2.2887323943661975,1.1971830985915493,52.3,42.816901408450704,269.6830985915493,114.08450704225352,2.5,2.711267605633803,0.45774647887323944,2.007042253521127,1.4788732394366197,41.44366197183099,5.0
515,75.88235294117648,0.5882352941176471,0.5882352941176471,100.0,45.88235294117647,205.29411764705884,92.94117647058823,0.0,0.0,0.0,0.0,0.5882352941176471,58.23529411764706,0.5882352941176471
516,150.0,0.0,0.0,,85.0,290.0,100.0,5.0,5.0,0.0,0.0,5.0,120.0,50.0
517,66.3030303030303,0.24242424242424243,0.06060606060606061,25.0,46.18181818181818,276.24242424242425,153.75757575757575,0.7575757575757576,0.42424242424242425,0.0,0.45454545454545453,0.12121212121212122,42.06060606060606,0.24242424242424243
518,26.666666666666668,3.3333333333333335,0.0,0.0,20.0,66.66666666666667,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0
519,72.38461538461539,2.1538461538461537,0.8461538461538461,39.3,37.84615384615385,211.84615384615384,102.92307692307692,2.1538461538461537,2.4615384615384617,0.3076923076923077,1.9230769230769231,0.5384615384615384,45.61538461538461,6.461538461538462
520,50.18867924528302,0.18867924528301888,0.0,0.0,30.37735849056604,149.24528301886792,58.301886792452834,0.7547169811320755,1.1320754716981132,0.5660377358490566,2.452830188679245,0.9433962264150944,28.11320754716981,3.5849056603773586
521,26.483050847457626,1.5677966101694913,0.5084745762711864,32.4,15.889830508474576,81.90677966101694,33.516949152542374,1.3135593220338981,0.5932203389830508,0.9322033898305084,3.0508474576271185,1.5254237288135593,20.59322033898305,5.889830508474576
522,69.3717277486911,7.38219895287958,4.2408376963350785,57.4,55.287958115183244,398.2198952879581,192.93193717277487,4.869109947643978,3.8219895287958114,1.7277486910994764,2.670157068062827,2.25130890052356,53.08900523560209,9.528795811518323
523,46.08695652173913,4.782608695652175,1.3043478260869565,27.3,23.91304347826087,139.13043478260872,45.652173913043484,2.173913043478261,0.4347826086956522,1.3043478260869565,6.086956521739131,2.608695652173913,33.04347826086957,6.521739130434783
524,38.03030303030303,0.0,0.0,,28.21212121212121,150.24242424242425,82.18181818181819,0.0,0.0,0.0,0.030303030303030304,0.06060606060606061,20.96969696969697,0.0
525,63.529411764705884,0.0,0.0,,37.64705882352941,194.11764705882354,87.05882352941177,0.0,0.0,0.0,0.0,0.5882352941176471,41.1764705882353,0.5882352941176471
526,41.22950819672131,3.89344262295082,1.4344262295081969,36.8,26.352459016393443,194.5081967213115,110.53278688524591,4.549180327868853,2.295081967213115,2.377049180327869,2.2131147540983607,1.639344262295082,30.32786885245902,8.852459016393443
527,72.02380952380952,2.261904761904762,0.8333333333333333,36.8,39.64285714285714,203.92857142857142,100.47619047619047,2.619047619047619,1.6666666666666665,0.5952380952380952,2.5,0.5952380952380952,46.904761904761905,7.023809523809524
528,53.75,1.875,0.625,33.3,30.625,118.125,34.375,0.625,1.25,0.625,4.375,1.875,38.75,5.0
529,67.1875,0.2777777777777778,0.1736111111111111,62.5,53.09027777777778,229.44444444444443,84.93055555555556,0.3472222222222222,0.798611111111111,0.1388888888888889,0.798611111111111,0.4861111111111111,50.0,1.909722222222222
530,20.526315789473685,0.0,0.0,,8.421052631578947,45.26315789473684,26.315789473684212,0.5263157894736842,0.0,0.5263157894736842,1.5789473684210527,1.0526315789473684,9.473684210526317,3.68421052631579
531,37.22727272727273,3.272727272727273,1.1363636363636365,34.7,23.636363636363637,161.77272727272728,85.45454545454545,2.590909090909091,2.1363636363636362,0.4090909090909091,2.6818181818181817,1.8181818181818181,25.454545454545453,4.590909090909091
532,51.602787456445995,0.4878048780487805,0.10452961672473868,21.4,33.170731707317074,152.6480836236934,60.174216027874564,0.4181184668989547,0.6271777003484321,0.06968641114982578,0.7665505226480837,0.4529616724738676,27.630662020905923,1.3937282229965158
533,78.31818181818181,0.2727272727272727,0.13636363636363635,50.0,50.04545454545455,227.3181818181818,133.36363636363637,1.0909090909090908,0.8181818181818182,0.045454545454545456,0.2727272727272727,0.4090909090909091,60.18181818181818,0.2727272727272727
534,50.41666666666667,0.8333333333333334,0.4166666666666667,50.0,22.083333333333336,133.75,66.66666666666667,0.8333333333333334,0.4166666666666667,0.0,2.0833333333333335,0.0,25.416666666666668,0.4166666666666667
535,49.25,0.0,0.0,,30.5,139.0,80.25,0.0,0.0,0.0,0.25,0.0,29.25,0.0
536,53.77708978328174,3.03405572755418,1.5789473684210529,52.0,28.88544891640867,178.60681114551085,83.0030959752322,1.8575851393188856,1.7956656346749227,0.43343653250774,1.7956656346749227,1.455108359133127,30.55727554179567,2.4148606811145514
537,66.8,4.8,0.8,16.7,42.8,258.4,92.4,1.6,2.0,0.8,2.0,1.6,51.6,7.6
538,50.97345132743362,5.486725663716814,1.8584070796460175,33.9,36.017699115044245,230.17699115044246,118.31858407079645,4.601769911504425,2.389380530973451,2.1238938053097343,2.566371681415929,1.327433628318584,38.584070796460175,11.946902654867255
539,59.08212560386474,0.0966183574879227,0.04830917874396135,50.0,33.47826086956522,189.80676328502418,83.67149758454107,0.48309178743961356,0.0966183574879227,0.0,0.33816425120772947,0.04830917874396135,35.84541062801932,0.0966183574879227
540,60.86486486486486,1.135135135135135,0.918918918918919,81.0,30.37837837837838,142.86486486486487,64.21621621621621,0.7567567567567568,0.4864864864864865,0.10810810810810811,1.027027027027027,0.972972972972973,35.24324324324324,1.1891891891891893
541,10.0,0.0,0.0,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
542,inf,,,,inf,inf,inf,,,,,,inf,inf
543,57.77777777777777,11.11111111111111,6.296296296296296,56.7,45.925925925925924,313.3333333333333,178.5185185185185,7.777777777777778,3.333333333333333,4.814814814814815,3.333333333333333,1.111111111111111,42.22222222222222,14.444444444444443
544,40.0,0.0,0.0,,25.0,205.0,90.0,5.0,0.0,0.0,5.0,0.0,25.0,5.0
545,39.16666666666667,0.0,0.0,,11.666666666666668,90.0,17.5,0.0,0.0,0.0,0.8333333333333334,2.5,11.666666666666668,0.8333333333333334
546,57.359550561797754,1.348314606741573,0.5056179775280899,37.5,33.53932584269663,167.47191011235955,88.82022471910112,2.303370786516854,2.303370786516854,0.5056179775280899,1.0674157303370786,0.33707865168539325,39.9438202247191,5.280898876404494
547,70.0,4.0,0.0,0.0,45.0,286.0,149.0,3.0,0.0,2.0,3.0,6.0,48.0,7.0
548,47.86206896551724,2.896551724137931,0.8275862068965517,28.6,26.551724137931036,146.3448275862069,69.24137931034483,1.4482758620689655,1.3793103448275863,0.4827586206896552,1.7241379310344827,1.4482758620689655,30.275862068965516,2.689655172413793
549,58.92857142857143,4.285714285714286,2.857142857142857,66.7,42.32142857142858,254.82142857142858,131.25,2.678571428571429,3.5714285714285716,0.17857142857142858,1.9642857142857144,1.9642857142857144,39.642857142857146,4.464285714285714
550,76.8695652173913,1.5217391304347827,0.8260869565217391,54.3,50.0,267.4782608695652,122.26086956521739,2.5652173913043477,2.6956521739130435,0.30434782608695654,1.608695652173913,0.30434782608695654,46.08695652173913,7.478260869565218
551,inf,,,,inf,inf,inf,,,,inf,,inf,
552,48.45637583892617,1.0738255033557047,0.5369127516778524,50.0,21.879194630872483,96.30872483221476,44.16107382550336,0.6711409395973155,0.8053691275167785,0.06711409395973154,0.87248322147651,0.0,27.651006711409394,1.2080536912751678
553,50.36363636363637,1.878787878787879,0.7272727272727273,38.7,32.666666666666664,189.93939393939394,79.15151515151516,1.696969696969697,1.878787878787879,0.06060606060606061,1.5757575757575757,0.6666666666666666,29.272727272727273,3.9393939393939394
554,66.66666666666667,0.39215686274509803,0.11764705882352941,30.0,39.411764705882355,174.7450980392157,93.76470588235294,0.35294117647058826,0.23529411764705882,0.0,0.39215686274509803,0.35294117647058826,44.3921568627451,0.0392156862745098
555,52.43243243243243,1.7567567567567566,0.8108108108108107,46.2,21.89189189189189,113.1081081081081,52.2972972972973,0.6756756756756757,0.6756756756756757,0.13513513513513511,0.9459459459459459,0.5405405405405405,23.783783783783782,2.162162162162162
556,55.392156862745104,1.1274509803921569,0.5392156862745099,47.8,27.401960784313726,164.90196078431373,66.32352941176471,1.1274509803921569,0.6372549019607844,0.14705882352941177,0.8823529411764707,0.5882352941176471,24.215686274509807,1.0784313725490198
557,63.69491525423729,0.576271186440678,0.3728813559322034,64.7,33.86440677966102,157.89830508474577,89.35593220338983,0.3728813559322034,0.5084745762711864,0.0,0.7457627118644068,0.4406779661016949,38.16949152542373,0.6101694915254238
558,86.0,2.0,1.0,50.0,48.0,184.0,89.0,1.0,0.0,1.0,0.0,1.0,59.0,5.0
559,29.867549668874172,1.5231788079470199,0.794701986754967,52.2,19.00662251655629,84.43708609271523,30.728476821192054,1.0596026490066226,0.5960264900662252,0.8609271523178809,4.23841059602649,1.9205298013245033,23.046357615894042,4.966887417218543
560,42.54237288135593,2.711864406779661,0.9491525423728814,35.0,28.0,184.3050847457627,83.79661016949153,3.0508474576271185,2.3389830508474576,0.9152542372881356,1.7627118644067796,1.2881355932203389,31.796610169491526,6.5423728813559325
561,69.6,0.65,0.45,69.2,38.3,180.1,99.25,1.15,0.85,0.1,1.1,0.2,43.65,1.35
562,64.6774193548387,5.403225806451613,2.338709677419355,43.3,45.16129032258064,332.5806451612903,177.74193548387098,6.048387096774193,2.82258064516129,2.82258064516129,2.096774193548387,1.7741935483870968,53.306451612903224,16.93548387096774
