Rk,TklAPlayers90,TklW90,TklADribblers90,TklAttDri90,Tkl%,Bl90,ShBl90,PassBl90,Int90,Clr90,Err90
618,1.36,0.51,0.51,0.68,75.0,1.69,0.17,1.53,0.17,0.0,0.0
619,3.64,2.73,2.73,3.64,75.0,2.73,0.91,1.82,1.82,4.55,0.91
620,3.33,0.0,3.33,6.67,50.0,6.67,0.0,6.67,0.0,0.0,0.0
621,0.4,0.3,0.1,0.3,33.3,0.5,0.1,0.4,0.2,0.8,0.0
622,3.33,1.99,1.64,2.4,68.3,1.29,0.76,0.53,0.82,1.81,0.0
623,6.67,3.33,0.0,0.0,,3.33,0.0,3.33,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.33,0.0,0.0
625,0.03,0.0,0.03,0.1,33.3,0.0,0.0,0.0,0.0,0.55,0.16
626,1.8,0.8,0.6,1.8,33.3,0.8,0.2,0.6,0.2,1.0,0.0
627,2.0,0.4,1.2,2.8,42.9,1.6,0.0,1.6,0.0,0.4,0.0
628,1.03,0.43,0.09,0.85,10.0,1.11,0.51,0.6,1.03,3.25,0.17
629,1.04,0.54,0.32,0.54,60.0,0.39,0.14,0.25,0.11,1.25,0.0
630,2.29,1.44,1.44,2.1,68.9,1.25,0.45,0.79,1.05,3.14,0.0
631,3.09,1.81,1.49,4.26,35.0,2.45,0.11,2.34,1.17,1.06,0.11
632,2.29,1.33,1.08,2.29,47.4,1.57,0.48,1.08,0.96,1.81,0.0
633,1.81,0.9,1.06,2.31,45.7,1.66,0.4,1.26,1.76,2.11,0.0
634,2.21,1.32,1.18,1.76,66.7,1.25,0.55,0.7,1.36,3.46,0.0
635,0.91,0.61,0.15,0.61,25.0,0.61,0.0,0.61,0.45,0.0,0.0
636,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
637,0.81,0.47,0.51,1.02,50.0,1.46,1.02,0.44,0.78,3.9,0.03
638,1.96,0.95,1.2,1.65,73.1,1.36,0.7,0.66,1.17,2.44,0.06
639,3.33,3.33,3.33,6.67,50.0,0.0,0.0,0.0,0.0,6.67,0.0
640,0.55,0.49,0.33,0.87,37.5,0.27,0.05,0.22,0.22,0.22,0.0
641,1.62,1.08,0.5,1.29,38.7,0.83,0.17,0.67,0.67,0.67,0.0
642,0.77,0.77,0.0,1.54,0.0,1.54,0.0,1.54,3.85,6.92,0.77
643,1.8,0.82,0.75,1.99,37.7,1.01,0.41,0.6,0.49,2.06,0.0
644,1.5,0.67,0.67,1.5,44.4,1.17,0.0,1.17,0.33,0.33,0.0
645,6.67,3.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
646,1.02,0.51,0.31,0.61,50.0,0.92,0.31,0.61,0.1,0.2,0.0
647,1.32,0.92,0.53,1.18,44.4,0.53,0.0,0.53,0.0,0.66,0.0
648,2.17,1.63,1.08,1.75,62.1,1.81,0.54,1.27,1.57,3.31,0.12
649,0.89,0.51,0.27,0.89,30.8,0.55,0.0,0.55,0.31,0.14,0.0
650,2.05,1.05,1.31,2.31,56.6,1.31,0.17,1.14,1.14,2.14,0.04
651,1.98,1.4,1.32,1.74,76.2,1.4,1.24,0.17,0.83,2.89,0.0
652,4.0,2.0,1.2,3.6,33.3,0.8,0.4,0.4,1.2,2.4,0.4
653,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.43,0.0
654,2.23,1.26,0.71,1.22,58.6,0.71,0.38,0.34,1.01,4.79,0.04
655,1.22,0.82,0.9,1.39,64.7,2.08,1.59,0.49,0.65,4.9,0.04
656,1.03,0.66,0.51,1.47,35.0,0.37,0.0,0.37,0.29,0.29,0.0
657,1.47,0.93,0.44,0.89,50.0,1.33,0.09,1.24,0.31,0.27,0.0
658,1.34,0.91,0.65,1.65,39.5,1.21,0.04,1.17,0.48,0.65,0.09
659,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,4.0,0.0
660,1.33,1.07,0.53,0.93,57.1,1.2,0.53,0.67,0.8,3.6,0.0
661,2.76,1.72,1.63,2.91,55.9,1.23,0.25,0.99,1.03,2.51,0.05
662,1.67,0.95,0.8,1.17,67.7,1.14,0.38,0.76,0.8,2.95,0.0
663,2.02,0.95,0.83,1.79,46.7,1.19,0.0,1.19,0.36,1.07,0.0
664,1.84,1.06,1.01,2.63,38.3,0.89,0.34,0.56,0.5,2.07,0.0
665,1.66,1.05,0.65,2.53,25.7,1.19,0.04,1.16,0.32,0.29,0.0
666,1.67,0.84,0.88,1.85,47.6,0.79,0.09,0.7,0.75,2.25,0.0
667,5.0,1.43,0.71,4.29,16.7,1.43,0.0,1.43,0.0,0.71,0.0
668,1.54,0.92,0.46,0.62,75.0,1.38,0.46,0.92,1.38,4.0,0.0
669,0.0,0.0,0.0,0.0,,5.0,5.0,0.0,5.0,0.0,0.0
670,1.84,0.99,1.18,2.5,47.4,1.58,0.53,1.05,0.92,3.22,0.07
671,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
672,1.14,0.84,0.36,0.78,46.2,0.66,0.0,0.66,0.3,0.24,0.06
673,1.82,1.17,0.78,2.34,33.3,1.04,0.0,1.04,1.17,0.65,0.13
674,0.75,0.44,0.38,1.25,30.0,0.88,0.06,0.82,0.34,0.82,0.0
675,1.25,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,1.21,0.73,0.48,0.83,57.7,2.1,1.14,0.95,1.37,5.05,0.06
677,4.62,3.08,3.08,3.85,80.0,3.85,1.54,2.31,1.54,2.31,0.77
678,0.0,0.0,0.0,0.0,,3.33,3.33,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.17,0.0
680,1.05,0.7,0.52,0.99,52.9,1.86,0.76,1.1,1.1,2.21,0.0
681,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.39,0.03
682,0.49,0.24,0.24,0.24,100.0,0.98,0.0,0.98,0.49,0.73,0.0
683,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,0.0
684,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
686,0.03,0.0,0.03,0.13,25.0,0.03,0.0,0.03,0.03,0.31,0.06
687,1.62,1.0,0.89,1.89,47.1,1.2,0.45,0.75,0.67,1.25,0.0
688,1.0,0.25,0.0,0.75,0.0,2.25,0.5,1.75,1.25,1.75,0.0
689,0.31,0.16,0.08,0.24,33.3,0.39,0.0,0.39,0.24,0.55,0.0
690,0.5,0.21,0.17,0.91,18.2,0.33,0.04,0.29,0.37,0.25,0.0
691,,,,,,,,,,,
692,1.51,0.92,0.92,1.09,84.6,1.43,0.59,0.84,0.92,5.21,0.0
693,2.17,1.3,1.3,3.91,33.3,0.43,0.0,0.43,0.43,0.43,0.0
694,1.54,1.06,1.28,1.7,75.0,0.85,0.43,0.43,1.12,2.61,0.05
695,0.83,0.0,0.0,0.83,0.0,2.5,0.0,2.5,1.67,4.17,0.0
696,,,,,,,,,,,
697,1.42,0.68,0.4,1.19,33.3,0.74,0.0,0.74,0.4,0.4,0.0
698,2.33,0.7,0.7,1.63,42.9,0.7,0.23,0.47,0.23,1.4,0.0
699,,,,,,,,,,,
700,1.72,1.03,0.52,1.47,35.3,1.9,0.34,1.55,0.6,0.6,0.0
701,1.17,0.9,0.35,1.29,27.3,0.9,0.16,0.74,0.66,0.59,0.0
702,2.06,0.77,0.84,1.74,48.1,1.94,0.9,1.03,1.29,2.77,0.0
703,1.37,0.7,0.67,0.92,73.1,1.13,0.6,0.53,1.06,2.71,0.0
704,2.76,1.49,2.01,3.66,55.1,1.27,0.15,1.12,1.19,1.64,0.0
705,0.03,0.03,0.03,0.07,50.0,0.0,0.0,0.0,0.03,0.43,0.17
706,2.25,1.5,0.75,2.75,27.3,1.0,0.25,0.75,1.0,1.0,0.0
707,1.69,1.1,0.35,0.76,46.2,0.93,0.06,0.87,0.29,0.12,0.0
708,1.2,0.86,0.24,1.03,23.3,0.51,0.0,0.51,0.1,0.27,0.0
709,2.78,1.67,0.56,1.67,33.3,0.56,0.0,0.56,0.56,4.44,0.0
710,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
711,0.0,0.0,0.0,0.0,,0.53,0.53,0.0,0.0,0.0,0.53
712,0.49,0.49,0.16,0.49,33.3,0.49,0.0,0.49,0.0,1.15,0.0
713,0.91,0.45,0.91,0.91,100.0,1.36,1.36,0.0,0.91,5.45,0.0
714,0.85,0.62,0.38,0.46,83.3,1.54,0.92,0.62,0.77,3.69,0.08
715,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
716,0.0,0.0,0.0,0.0,,1.25,0.0,1.25,0.0,0.0,0.0
717,1.75,0.71,0.93,1.64,56.8,0.75,0.07,0.67,0.97,2.5,0.0
718,1.82,1.08,0.74,1.52,48.6,0.78,0.13,0.65,0.39,1.47,0.04
719,0.03,0.03,0.03,0.03,100.0,0.0,0.0,0.0,0.0,0.46,0.08
720,2.03,1.34,0.83,1.89,43.9,1.29,0.32,0.97,0.41,1.8,0.05
721,1.09,0.61,0.65,1.63,39.6,1.36,0.14,1.22,0.41,0.71,0.0
722,1.01,0.4,0.91,1.62,56.3,1.21,0.91,0.3,1.52,2.63,0.1
723,5.56,4.44,3.89,5.0,77.8,1.67,0.0,1.67,0.56,2.78,0.0
724,1.9,1.01,0.95,1.27,75.0,1.77,1.2,0.57,1.08,5.06,0.06
725,1.45,1.09,0.73,1.82,40.0,0.73,0.0,0.73,0.55,0.55,0.0
726,1.92,1.3,0.96,1.51,63.6,0.89,0.21,0.68,0.21,0.34,0.07
727,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.56,0.09
728,1.15,0.66,0.8,1.05,76.7,0.91,0.66,0.24,0.63,3.55,0.07
729,0.0,0.0,0.0,0.0,,5.0,0.0,5.0,0.0,5.0,0.0
730,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
731,1.23,0.69,0.54,0.94,57.7,1.12,0.54,0.58,0.83,2.54,0.0
732,1.67,1.07,0.36,0.48,75.0,1.19,0.6,0.6,1.19,2.38,0.0
733,1.33,0.76,0.6,0.98,61.3,1.68,1.05,0.63,1.81,3.17,0.0
734,0.08,0.08,0.08,0.15,50.0,0.0,0.0,0.0,0.08,0.38,0.0
735,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
736,2.0,1.08,0.84,1.44,58.3,1.2,0.12,1.08,0.36,1.16,0.0
737,3.46,2.69,1.92,3.46,55.6,1.92,0.38,1.54,0.38,0.0,0.0
738,0.86,0.52,0.34,0.86,40.0,0.34,0.0,0.34,0.86,1.9,0.0
739,1.42,0.96,0.62,0.88,71.4,1.92,1.04,0.88,1.58,4.62,0.04
740,2.42,1.41,0.94,1.8,52.2,1.17,0.39,0.78,0.55,3.67,0.0
741,1.74,0.98,1.41,1.85,76.5,1.3,0.33,0.98,0.43,1.85,0.11
742,1.68,1.14,1.01,1.81,55.6,2.08,0.67,1.41,1.07,2.55,0.0
743,2.2,1.24,0.51,1.13,45.0,0.79,0.0,0.79,0.51,0.28,0.0
744,1.67,1.67,0.83,0.83,100.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
746,1.87,1.19,1.31,2.1,62.2,1.36,0.68,0.68,1.25,4.43,0.0
747,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
748,3.8,2.05,1.39,2.89,47.9,1.87,0.3,1.57,1.08,1.45,0.0
749,0.91,0.0,0.0,1.82,0.0,2.73,0.0,2.73,0.0,1.82,0.0
750,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.5,2.5
751,,,,,,,,,,inf,
752,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.04,0.37,0.17
753,2.47,1.26,1.26,1.95,64.7,0.92,0.29,0.63,0.52,2.59,0.11
754,2.27,1.56,0.84,2.14,39.4,0.97,0.58,0.39,1.04,1.75,0.0
755,1.66,1.06,0.97,1.45,66.7,1.51,0.82,0.69,1.36,5.2,0.06
756,1.77,0.89,0.51,1.65,30.8,1.52,0.25,1.27,0.51,0.51,0.0
757,1.47,0.92,0.62,1.58,39.1,0.79,0.1,0.68,0.51,0.65,0.0
758,3.33,1.67,1.76,2.94,60.0,1.27,0.2,1.08,1.96,1.18,0.0
759,1.7,1.28,0.64,0.64,100.0,0.85,0.0,0.85,0.21,1.28,0.0
760,1.77,0.99,0.55,1.82,30.3,1.66,0.06,1.6,0.77,0.44,0.0
761,2.04,1.53,1.61,2.34,68.8,0.88,0.07,0.8,1.09,4.74,0.07
762,1.94,1.23,1.14,2.52,45.1,1.57,0.28,1.29,0.95,1.32,0.12
763,3.55,2.13,1.52,2.99,50.8,1.12,0.41,0.71,1.32,1.52,0.0
764,1.25,0.87,0.71,1.14,61.9,1.03,0.38,0.65,1.03,1.58,0.11
765,2.86,1.84,1.02,2.96,34.5,1.43,0.0,1.43,0.92,0.61,0.0
766,1.49,0.69,0.3,0.79,37.5,0.59,0.3,0.3,0.2,0.89,0.0
767,0.14,0.1,0.0,0.07,0.0,0.28,0.03,0.24,0.0,0.59,0.0
768,1.92,1.23,0.68,3.42,20.0,1.23,0.0,1.23,0.14,0.41,0.0
769,0.5,0.5,0.5,1.0,50.0,0.5,0.0,0.5,0.0,0.5,0.0
770,1.91,0.96,1.03,1.69,60.9,1.62,0.66,0.96,0.88,1.32,0.0
771,1.04,0.62,0.62,0.62,100.0,1.04,0.83,0.21,1.67,3.96,0.0
772,0.84,0.58,0.42,0.47,88.9,0.95,0.63,0.32,1.11,4.58,0.16
773,0.0,0.0,0.0,0.31,0.0,1.23,0.15,1.08,0.15,0.62,0.0
774,2.5,1.41,1.25,2.66,47.1,1.88,1.25,0.62,1.25,2.19,0.0
775,0.69,0.4,0.5,0.69,71.4,0.69,0.5,0.2,0.79,2.67,0.0
776,1.87,0.96,1.0,1.48,67.7,1.0,0.29,0.72,1.1,3.3,0.0
777,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.36,0.05
778,0.27,0.1,0.2,0.47,42.9,0.07,0.0,0.07,0.13,0.83,0.0
779,2.16,1.43,1.14,1.9,59.6,1.06,0.44,0.62,0.95,0.77,0.0
780,1.21,0.71,0.49,1.26,39.1,0.82,0.33,0.49,0.66,1.81,0.05
781,5.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0
782,1.67,1.05,0.71,1.67,42.9,1.29,0.24,1.05,0.52,0.62,0.0
783,0.85,0.44,0.41,1.13,36.1,1.54,1.16,0.38,0.97,2.82,0.03
784,1.13,0.94,0.19,1.13,16.7,1.13,0.0,1.13,0.19,1.89,0.0
785,10.0,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
786,0.48,0.24,0.27,0.88,31.0,0.73,0.15,0.57,0.15,0.82,0.0
787,2.47,1.27,1.2,2.93,40.9,1.13,0.33,0.8,1.2,2.27,0.0
788,1.01,0.6,0.09,0.83,11.1,0.55,0.0,0.55,0.14,0.28,0.05
789,0.9,0.56,0.4,1.24,31.8,0.73,0.0,0.73,0.45,0.9,0.06
790,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0
791,5.0,5.0,5.0,5.0,100.0,5.0,5.0,0.0,0.0,5.0,0.0
792,1.75,1.06,1.11,1.85,60.0,1.75,0.11,1.64,0.53,1.43,0.0
793,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
794,1.15,0.74,0.57,0.9,63.6,0.74,0.33,0.41,0.49,2.21,0.08
795,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.32,0.03
796,2.6,1.54,1.38,1.97,69.8,1.5,0.25,1.25,1.29,1.03,0.03
797,1.39,0.69,0.23,1.1,21.1,0.98,0.06,0.92,0.35,1.1,0.0
798,1.11,0.74,0.74,2.04,36.4,1.85,0.74,1.11,2.41,7.22,0.19
799,1.51,0.74,0.46,1.11,41.7,1.64,0.59,1.05,0.86,1.23,0.03
800,3.33,0.83,1.67,3.33,50.0,2.5,0.83,1.67,0.83,0.0,0.0
801,2.08,1.32,1.04,1.7,61.1,1.98,0.28,1.7,0.75,3.4,0.0
802,0.82,0.41,0.41,0.82,50.0,2.04,1.02,1.02,1.22,4.29,0.0
803,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
804,1.38,0.88,0.5,0.75,66.7,1.25,0.0,1.25,0.25,0.5,0.0
805,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
806,0.63,0.32,0.4,0.71,55.6,0.87,0.24,0.63,0.08,0.56,0.0
807,1.22,0.7,0.63,1.33,47.2,0.81,0.07,0.74,0.3,0.74,0.04
808,1.06,0.24,0.24,0.71,33.3,0.71,0.12,0.59,0.0,1.06,0.0
809,1.8,1.13,0.67,2.07,32.3,1.8,0.0,1.8,0.4,0.47,0.0
810,1.05,0.79,0.53,0.53,100.0,0.53,0.0,0.53,0.53,2.11,0.0
811,2.67,2.0,2.0,2.67,75.0,1.67,0.0,1.67,0.33,0.67,0.0
812,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0
813,1.22,0.78,0.67,1.56,42.9,1.33,1.11,0.22,0.78,2.89,0.0
814,1.2,0.65,0.65,0.87,75.0,1.45,0.91,0.54,1.56,5.43,0.07
815,2.0,1.35,0.95,1.93,49.1,1.35,0.04,1.31,0.55,0.44,0.0
816,1.5,1.5,0.5,2.0,25.0,0.5,0.0,0.5,0.5,1.0,0.0
817,0.35,0.22,0.17,0.39,44.4,0.56,0.13,0.43,0.09,1.08,0.0
818,2.79,1.86,1.63,3.33,48.8,1.78,0.78,1.01,1.55,3.88,0.08
